,ds,y
830,2021-04-21,339.2900085449219
831,2021-04-22,335.20001220703125
832,2021-04-23,339.4200134277344
833,2021-04-26,341.6300048828125
834,2021-04-27,340.1499938964844
835,2021-04-28,339.0
836,2021-04-29,340.2200012207031
837,2021-04-30,337.989990234375
838,2021-05-03,336.19000244140625
839,2021-05-04,330.1400146484375
840,2021-05-05,329.0299987792969
841,2021-05-06,331.510009765625
842,2021-05-07,334.20001220703125
843,2021-05-10,325.760009765625
844,2021-05-11,325.30999755859375
845,2021-05-12,316.8900146484375
846,2021-05-13,319.3399963378906
847,2021-05-14,326.3900146484375
848,2021-05-17,324.4100036621094
849,2021-05-18,322.2200012207031
850,2021-05-19,322.5899963378906
851,2021-05-20,328.8299865722656
852,2021-05-21,327.010009765625
853,2021-05-24,332.510009765625
854,2021-05-25,332.9700012207031
855,2021-05-26,334.1300048828125
856,2021-05-27,332.8800048828125
857,2021-05-28,333.92999267578125
858,2021-06-01,332.82000732421875
859,2021-06-02,333.4700012207031
860,2021-06-03,330.0
861,2021-06-04,335.6000061035156
862,2021-06-07,336.6000061035156
863,2021-06-08,336.760009765625
864,2021-06-09,336.8399963378906
865,2021-06-10,340.3500061035156
866,2021-06-11,341.239990234375
867,2021-06-14,344.510009765625
868,2021-06-15,342.260009765625
869,2021-06-16,341.010009765625
870,2021-06-17,345.3399963378906
871,2021-06-18,342.6300048828125
872,2021-06-21,344.3599853515625
873,2021-06-22,347.57000732421875
874,2021-06-23,347.739990234375
875,2021-06-24,349.8900146484375
876,2021-06-25,349.4599914550781
877,2021-06-28,353.7099914550781
878,2021-06-29,354.989990234375
879,2021-06-30,354.42999267578125
880,2021-07-01,354.57000732421875
881,2021-07-02,358.6400146484375
882,2021-07-06,360.19000244140625
883,2021-07-07,360.95001220703125
884,2021-07-08,358.7699890136719
885,2021-07-09,361.010009765625
886,2021-07-12,362.4200134277344
887,2021-07-13,362.4200134277344
888,2021-07-14,363.07000732421875
889,2021-07-15,360.5199890136719
890,2021-07-16,357.6000061035156
891,2021-07-19,354.6700134277344
892,2021-07-20,358.7900085449219
893,2021-07-21,361.55999755859375
894,2021-07-22,363.95001220703125
895,2021-07-23,368.20001220703125
896,2021-07-26,368.489990234375
897,2021-07-27,364.42999267578125
898,2021-07-28,365.8299865722656
899,2021-07-29,366.4800109863281
900,2021-07-30,364.57000732421875
901,2021-08-02,364.6000061035156
902,2021-08-03,366.80999755859375
903,2021-08-04,367.3399963378906
904,2021-08-05,369.6700134277344
905,2021-08-06,368.04998779296875
906,2021-08-09,368.7300109863281
907,2021-08-10,366.8399963378906
908,2021-08-11,366.2099914550781
909,2021-08-12,367.5299987792969
910,2021-08-13,368.82000732421875
911,2021-08-16,368.9800109863281
912,2021-08-17,365.7300109863281
913,2021-08-18,362.2099914550781
914,2021-08-19,363.9599914550781
915,2021-08-20,367.7300109863281
916,2021-08-23,373.2300109863281
917,2021-08-24,374.3699951171875
918,2021-08-25,374.79998779296875
919,2021-08-26,372.4200134277344
920,2021-08-27,376.0400085449219
921,2021-08-30,380.260009765625
922,2021-08-31,379.95001220703125
923,2021-09-01,380.5799865722656
924,2021-09-02,380.3999938964844
925,2021-09-03,381.57000732421875
926,2021-09-07,382.1099853515625
927,2021-09-08,380.7799987792969
928,2021-09-09,379.4700012207031
929,2021-09-10,376.5899963378906
930,2021-09-13,376.3299865722656
931,2021-09-14,375.260009765625
932,2021-09-15,378.04998779296875
933,2021-09-16,378.30999755859375
934,2021-09-17,373.8299865722656
935,2021-09-20,365.70001220703125
936,2021-09-21,366.1499938964844
937,2021-09-22,369.57000732421875
938,2021-09-23,372.9800109863281
939,2021-09-24,373.3299865722656
940,2021-09-27,370.3500061035156
941,2021-09-28,359.8699951171875
942,2021-09-29,359.2799987792969
943,2021-09-30,357.9599914550781
944,2021-10-01,360.17999267578125
945,2021-10-04,352.6199951171875
946,2021-10-05,357.3800048828125
947,2021-10-06,359.6700134277344
948,2021-10-07,362.9700012207031
949,2021-10-08,361.1600036621094
950,2021-10-11,358.3900146484375
951,2021-10-12,357.1400146484375
952,2021-10-13,360.0
953,2021-10-14,366.6300048828125
954,2021-10-15,368.94000244140625
955,2021-10-18,372.6499938964844
956,2021-10-19,375.4700012207031
957,2021-10-20,374.9800109863281
958,2021-10-21,377.2699890136719
959,2021-10-22,374.1000061035156
960,2021-10-25,377.92999267578125
961,2021-10-26,379.1199951171875
962,2021-10-27,380.0
963,2021-10-28,384.2200012207031
964,2021-10-29,386.1099853515625
965,2021-11-01,387.42999267578125
966,2021-11-02,389.04998779296875
967,2021-11-03,393.17999267578125
968,2021-11-04,398.2200012207031
969,2021-11-05,398.6000061035156
970,2021-11-08,398.05999755859375
971,2021-11-09,395.32000732421875
972,2021-11-10,389.510009765625
973,2021-11-11,390.5899963378906
974,2021-11-12,394.70001220703125
975,2021-11-15,394.6099853515625
976,2021-11-16,397.4200134277344
977,2021-11-17,397.6300048828125
978,2021-11-18,401.75
979,2021-11-19,403.989990234375
980,2021-11-22,399.29998779296875
981,2021-11-23,397.4800109863281
982,2021-11-24,398.760009765625
983,2021-11-26,391.20001220703125
984,2021-11-29,399.69000244140625
985,2021-11-30,393.82000732421875
986,2021-12-01,387.1199951171875
987,2021-12-02,389.9100036621094
988,2021-12-03,383.1300048828125
989,2021-12-06,386.20001220703125
990,2021-12-07,397.8299865722656
991,2021-12-08,399.6099853515625
992,2021-12-09,393.7300109863281
993,2021-12-10,398.010009765625
994,2021-12-13,392.260009765625
995,2021-12-14,388.20001220703125
996,2021-12-15,397.04998779296875
997,2021-12-16,386.8399963378906
998,2021-12-17,384.9100036621094
999,2021-12-20,380.69000244140625
1000,2021-12-21,389.2099914550781
1001,2021-12-22,393.95001220703125
1002,2021-12-23,396.9200134277344
1003,2021-12-27,403.4800109863281
1004,2021-12-28,401.6099853515625
1005,2021-12-29,401.54998779296875
1006,2021-12-30,400.3500061035156
1007,2021-12-31,397.8500061035156
1008,2022-01-03,401.67999267578125
1009,2022-01-04,396.4700012207031
1010,2022-01-05,384.2900085449219
1011,2022-01-06,384.0199890136719
1012,2022-01-07,379.8599853515625
1013,2022-01-10,380.1099853515625
1014,2022-01-11,385.82000732421875
1015,2022-01-12,387.3500061035156
1016,2022-01-13,377.6600036621094
1017,2022-01-14,380.010009765625
1018,2022-01-18,370.54998779296875
1019,2022-01-19,366.4800109863281
1020,2022-01-20,361.7200012207031
1021,2022-01-21,351.69000244140625
1022,2022-01-24,353.29998779296875
1023,2022-01-25,345.1099853515625
1024,2022-01-26,344.57000732421875
1025,2022-01-27,341.1000061035156
1026,2022-01-28,351.79998779296875
1027,2022-01-31,363.04998779296875
1028,2022-02-01,365.5199890136719
1029,2022-02-02,368.489990234375
1030,2022-02-03,353.54998779296875
1031,2022-02-04,358.010009765625
1032,2022-02-07,355.1300048828125
1033,2022-02-08,359.1199951171875
1034,2022-02-09,366.7300109863281
1035,2022-02-10,358.42999267578125
1036,2022-02-11,347.05999755859375
1037,2022-02-14,347.489990234375
1038,2022-02-15,356.1300048828125
1039,2022-02-16,356.0400085449219
1040,2022-02-17,345.45001220703125
1041,2022-02-18,341.510009765625
1042,2022-02-22,338.0799865722656
1043,2022-02-23,329.4200134277344
1044,2022-02-24,340.489990234375
1045,2022-02-25,345.7699890136719
1046,2022-02-28,346.79998779296875
1047,2022-03-01,341.489990234375
1048,2022-03-02,347.2200012207031
1049,2022-03-03,342.260009765625
1050,2022-03-04,337.29998779296875
1051,2022-03-07,324.8599853515625
1052,2022-03-08,323.3500061035156
1053,2022-03-09,334.989990234375
1054,2022-03-10,331.2699890136719
1055,2022-03-11,324.3999938964844
1056,2022-03-14,318.1700134277344
1057,2022-03-15,328.1499938964844
1058,2022-03-16,340.32000732421875
1059,2022-03-17,344.44000244140625
1060,2022-03-18,351.489990234375
1061,2022-03-21,350.0799865722656
1062,2022-03-22,356.9599914550781
1063,2022-03-23,351.8299865722656
1064,2022-03-24,359.6499938964844
1065,2022-03-25,359.3500061035156
1066,2022-03-28,364.9100036621094
1067,2022-03-29,371.19000244140625
1068,2022-03-30,367.0899963378906
1069,2022-03-31,362.5400085449219
1070,2022-04-01,361.8500061035156
1071,2022-04-04,369.29998779296875
1072,2022-04-05,361.1000061035156
1073,2022-04-06,353.260009765625
1074,2022-04-07,354.1000061035156
1075,2022-04-08,349.1499938964844
1076,2022-04-11,340.8900146484375
1077,2022-04-12,339.45001220703125
1078,2022-04-13,346.3500061035156
1079,2022-04-14,338.42999267578125
1080,2022-04-18,338.69000244140625
1081,2022-04-19,346.260009765625
1082,2022-04-20,341.2099914550781
1083,2022-04-21,334.1499938964844
1084,2022-04-22,325.3999938964844
1085,2022-04-25,329.5799865722656
1086,2022-04-26,317.1400146484375
1087,2022-04-27,316.760009765625
1088,2022-04-28,328.010009765625
1089,2022-04-29,313.25
1090,2022-05-02,318.4800109863281
1091,2022-05-03,318.82000732421875
1092,2022-05-04,329.6000061035156
1093,2022-05-05,313.0
1094,2022-05-06,309.25
1095,2022-05-09,297.1499938964844
1096,2022-05-10,300.760009765625
1097,2022-05-11,291.8399963378906
1098,2022-05-12,291.1499938964844
1099,2022-05-13,301.94000244140625
1100,2022-05-16,298.44000244140625
1101,2022-05-17,306.1700134277344
1102,2022-05-18,291.1400146484375
1103,2022-05-19,289.5799865722656
1104,2022-05-20,288.67999267578125
1105,2022-05-23,293.4800109863281
1106,2022-05-24,287.239990234375
1107,2022-05-25,291.260009765625
1108,2022-05-26,299.3299865722656
1109,2022-05-27,309.1000061035156
1110,2022-05-31,308.2799987792969
1111,2022-06-01,306.0
1112,2022-06-02,314.3800048828125
1113,2022-06-03,306.20001220703125
1114,2022-06-06,307.2200012207031
1115,2022-06-07,309.8699951171875
1116,2022-06-08,307.6400146484375
1117,2022-06-09,299.3999938964844
1118,2022-06-10,288.8399963378906
1119,2022-06-13,275.4100036621094
1120,2022-06-14,275.9100036621094
1121,2022-06-15,282.79998779296875
1122,2022-06-16,271.3900146484375
1123,2022-06-17,274.69000244140625
1124,2022-06-21,281.0799865722656
1125,2022-06-22,280.6700134277344
1126,2022-06-23,284.8500061035156
1127,2022-06-24,294.6099853515625
1128,2022-06-27,292.45001220703125
1129,2022-06-28,283.5400085449219
1130,2022-06-29,283.79998779296875
1131,2022-06-30,280.2799987792969
1132,2022-07-01,282.1300048828125
1133,2022-07-05,286.9599914550781
1134,2022-07-06,288.79998779296875
1135,2022-07-07,294.9800109863281
1136,2022-07-08,295.3500061035156
1137,2022-07-11,289.0400085449219
1138,2022-07-12,286.239990234375
1139,2022-07-13,285.6499938964844
1140,2022-07-14,286.6700134277344
1141,2022-07-15,291.8699951171875
1142,2022-07-18,289.3999938964844
1143,2022-07-19,298.29998779296875
1144,2022-07-20,303.0299987792969
1145,2022-07-21,307.3800048828125
1146,2022-07-22,301.989990234375
1147,2022-07-25,300.2699890136719
1148,2022-07-26,294.3699951171875
1149,2022-07-27,306.80999755859375
1150,2022-07-28,309.80999755859375
1151,2022-07-29,315.4599914550781
1152,2022-08-01,315.2699890136719
1153,2022-08-02,314.3299865722656
1154,2022-08-03,322.8900146484375
1155,2022-08-04,324.3999938964844
1156,2022-08-05,321.75
1157,2022-08-08,320.7099914550781
1158,2022-08-09,317.0799865722656
1159,2022-08-10,325.92999267578125
1160,2022-08-11,324.0799865722656
1161,2022-08-12,330.3900146484375
1162,2022-08-15,333.05999755859375
1163,2022-08-16,332.2799987792969
1164,2022-08-17,328.489990234375
1165,2022-08-18,329.2799987792969
1166,2022-08-19,322.8599853515625
1167,2022-08-22,314.3599853515625
1168,2022-08-23,314.1000061035156
1169,2022-08-24,315.010009765625
1170,2022-08-25,320.5799865722656
1171,2022-08-26,307.44000244140625
1172,2022-08-29,304.4100036621094
1173,2022-08-30,301.0199890136719
1174,2022-08-31,299.2699890136719
1175,2022-09-01,299.3999938964844
1176,2022-09-02,295.1700134277344
1177,2022-09-06,293.04998779296875
1178,2022-09-07,298.9700012207031
1179,2022-09-08,300.5199890136719
1180,2022-09-09,307.0899963378906
1181,2022-09-12,310.739990234375
1182,2022-09-13,293.70001220703125
1183,2022-09-14,296.0299987792969
1184,2022-09-15,291.1000061035156
1185,2022-09-16,289.32000732421875
1186,2022-09-19,291.04998779296875
1187,2022-09-20,288.7300109863281
1188,2022-09-21,283.55999755859375
1189,2022-09-22,280.07000732421875
1190,2022-09-23,275.510009765625
1191,2022-09-26,274.3699951171875
1192,2022-09-27,274.4800109863281
1193,2022-09-28,279.94000244140625
1194,2022-09-29,271.8699951171875
1195,2022-09-30,267.260009765625
1196,2022-10-03,273.5299987792969
1197,2022-10-04,282.1300048828125
1198,2022-10-05,281.9800109863281
1199,2022-10-06,279.760009765625
1200,2022-10-07,269.1000061035156
1201,2022-10-10,266.4100036621094
1202,2022-10-11,262.75
1203,2022-10-12,262.6600036621094
1204,2022-10-13,268.82000732421875
1205,2022-10-14,260.739990234375
1206,2022-10-17,269.3500061035156
1207,2022-10-18,271.4800109863281
1208,2022-10-19,270.489990234375
1209,2022-10-20,269.1099853515625
1210,2022-10-21,275.4200134277344
1211,2022-10-24,278.45001220703125
1212,2022-10-25,284.2099914550781
1213,2022-10-26,277.92999267578125
1214,2022-10-27,272.8699951171875
1215,2022-10-28,281.2200012207031
1216,2022-10-31,277.95001220703125
1217,2022-11-01,275.1099853515625
1218,2022-11-02,265.67999267578125
1219,2022-11-03,260.489990234375
1220,2022-11-04,264.67999267578125
1221,2022-11-07,267.5899963378906
1222,2022-11-08,269.5400085449219
1223,2022-11-09,263.32000732421875
1224,2022-11-10,282.75
1225,2022-11-11,287.9599914550781
1226,2022-11-14,285.44000244140625
1227,2022-11-15,289.3900146484375
1228,2022-11-16,285.44000244140625
1229,2022-11-17,284.80999755859375
1230,2022-11-18,284.82000732421875
1231,2022-11-21,281.8900146484375
1232,2022-11-22,285.95001220703125
1233,2022-11-23,288.82000732421875
1234,2022-11-25,286.9200134277344
1235,2022-11-28,282.7099914550781
1236,2022-11-29,280.57000732421875
1237,2022-11-30,293.3599853515625
1238,2022-12-01,293.7200012207031
1239,2022-12-02,292.54998779296875
1240,2022-12-05,287.6400146484375
1241,2022-12-06,281.67999267578125
1242,2022-12-07,280.5299987792969
1243,2022-12-08,283.8500061035156
1244,2022-12-09,282.0400085449219
1245,2022-12-12,285.5799865722656
1246,2022-12-13,288.6499938964844
1247,2022-12-14,286.510009765625
1248,2022-12-15,276.8900146484375
1249,2022-12-16,274.25
1250,2022-12-19,269.75
1251,2022-12-20,269.5400085449219
1252,2022-12-21,273.45001220703125
1253,2022-12-22,266.760009765625
1254,2022-12-23,267.3599853515625
1255,2022-12-27,263.5799865722656
1256,2022-12-28,260.1000061035156
1257,2022-12-29,266.44000244140625
1258,2022-12-30,266.2799987792969
1259,2023-01-03,264.4800109863281
1260,2023-01-04,265.739990234375
1261,2023-01-05,261.5799865722656
1262,2023-01-06,268.79998779296875
1263,2023-01-09,270.5400085449219
1264,2023-01-10,272.8299865722656
1265,2023-01-11,277.54998779296875
1266,2023-01-12,279.04998779296875
1267,2023-01-13,280.9700012207031
1268,2023-01-17,281.5400085449219
1269,2023-01-18,277.8800048828125
1270,2023-01-19,275.1499938964844
1271,2023-01-20,282.67999267578125
1272,2023-01-23,288.9599914550781
1273,2023-01-24,288.3699951171875
1274,2023-01-25,287.7300109863281
1275,2023-01-26,293.3399963378906
1276,2023-01-27,296.260009765625
1277,2023-01-30,290.2699890136719
1278,2023-01-31,294.6199951171875
1279,2023-02-01,300.9200134277344
1280,2023-02-02,311.7200012207031
1281,2023-02-03,306.17999267578125
1282,2023-02-06,303.5899963378906
1283,2023-02-07,309.8800048828125
1284,2023-02-08,304.3699951171875
1285,2023-02-09,301.67999267578125
1286,2023-02-10,299.70001220703125
1287,2023-02-13,304.5
1288,2023-02-14,306.75
1289,2023-02-15,309.1000061035156
1290,2023-02-16,303.29998779296875
1291,2023-02-17,301.1600036621094
1292,2023-02-21,294.0299987792969
1293,2023-02-22,294.25
1294,2023-02-23,296.82000732421875
1295,2023-02-24,291.8500061035156
1296,2023-02-27,293.94000244140625
1297,2023-02-28,293.55999755859375
1298,2023-03-01,291.20001220703125
1299,2023-03-02,293.6099853515625
1300,2023-03-03,299.67999267578125
1301,2023-03-06,300.0199890136719
1302,2023-03-07,296.3399963378906
1303,2023-03-08,297.82000732421875
1304,2023-03-09,292.6600036621094
1305,2023-03-10,288.54998779296875
1306,2023-03-13,290.69000244140625
1307,2023-03-14,297.3699951171875
1308,2023-03-15,298.92999267578125
1309,2023-03-16,306.80999755859375
1310,2023-03-17,305.3599853515625
1311,2023-03-20,305.9700012207031
1312,2023-03-21,310.3399963378906
1313,2023-03-22,306.1199951171875
1314,2023-03-23,309.75
1315,2023-03-24,310.8900146484375
1316,2023-03-27,308.760009765625
1317,2023-03-28,307.1199951171875
1318,2023-03-29,312.7200012207031
1319,2023-03-30,315.67999267578125
1320,2023-03-31,320.92999267578125
1321,2023-04-03,320.1499938964844
1322,2023-04-04,319.07000732421875
1323,2023-04-05,315.9200134277344
1324,2023-04-06,318.04998779296875
1325,2023-04-10,317.8699951171875
1326,2023-04-11,315.8299865722656
1327,2023-04-12,313.0400085449219
1328,2023-04-13,319.1700134277344
1329,2023-04-14,318.57000732421875
1330,2023-04-17,318.8399963378906
1331,2023-04-18,318.8599853515625
1332,2023-04-19,318.7099914550781
1333,2023-04-20,316.2799987792969
1334,2023-04-21,316.6099853515625
1335,2023-04-24,315.95001220703125
1336,2023-04-25,309.989990234375
1337,2023-04-26,311.8699951171875
1338,2023-04-27,320.3500061035156
1339,2023-04-28,322.55999755859375
1340,2023-05-01,322.19000244140625
1341,2023-05-02,319.3800048828125
1342,2023-05-03,317.2900085449219
1343,2023-05-04,316.1700134277344
1344,2023-05-05,322.8900146484375
1345,2023-05-08,323.69000244140625
1346,2023-05-09,321.6400146484375
1347,2023-05-10,325.1400146484375
1348,2023-05-11,326.20001220703125
1349,2023-05-12,325.0299987792969
1350,2023-05-15,326.7900085449219
1351,2023-05-16,327.1600036621094
1352,2023-05-17,331.1199951171875
1353,2023-05-18,337.2699890136719
1354,2023-05-19,336.510009765625
1355,2023-05-22,337.6400146484375
1356,2023-05-23,333.3599853515625
1357,2023-05-24,331.6499938964844
1358,2023-05-25,339.7200012207031
1359,2023-05-26,348.3999938964844
1360,2023-05-30,349.9800109863281
1361,2023-05-31,347.989990234375
1362,2023-06-01,352.010009765625
1363,2023-06-02,354.6499938964844
1364,2023-06-05,354.8999938964844
1365,2023-06-06,354.8399963378906
1366,2023-06-07,348.82000732421875
1367,2023-06-08,353.1499938964844
1368,2023-06-09,354.5
1369,2023-06-12,360.489990234375
1370,2023-06-13,363.260009765625
1371,2023-06-14,365.8999938964844
1372,2023-06-15,370.260009765625
1373,2023-06-16,367.92999267578125
1374,2023-06-20,366.8999938964844
1375,2023-06-21,361.8999938964844
1376,2023-06-22,366.1700134277344
1377,2023-06-23,362.5400085449219
1378,2023-06-26,357.67999267578125
1379,2023-06-27,363.8299865722656
1380,2023-06-28,364.5400085449219
1381,2023-06-29,363.80999755859375
1382,2023-06-30,369.4200134277344
1383,2023-07-03,370.2900085449219
1384,2023-07-05,370.2799987792969
1385,2023-07-06,367.4599914550781
1386,2023-07-07,366.239990234375
1387,2023-07-10,366.3599853515625
1388,2023-07-11,368.1700134277344
1389,2023-07-12,372.82000732421875
1390,2023-07-13,379.1499938964844
1391,2023-07-14,379.07000732421875
1392,2023-07-17,382.6099853515625
1393,2023-07-18,385.739990234375
1394,2023-07-19,385.6499938964844
1395,2023-07-20,376.760009765625
1396,2023-07-21,375.6300048828125
1397,2023-07-24,376.2300109863281
1398,2023-07-25,378.7799987792969
1399,2023-07-26,377.5199890136719
1400,2023-07-27,376.6199951171875
1401,2023-07-28,383.4800109863281
1402,2023-07-31,383.67999267578125
1403,2023-08-01,382.7900085449219
1404,2023-08-02,374.3900146484375
1405,2023-08-03,373.7900085449219
1406,2023-08-04,372.0400085449219
1407,2023-08-07,375.19000244140625
1408,2023-08-08,372.0
1409,2023-08-09,367.9100036621094
1410,2023-08-10,368.5899963378906
1411,2023-08-11,366.239990234375
1412,2023-08-14,370.3500061035156
1413,2023-08-15,366.4200134277344
1414,2023-08-16,362.5400085449219
1415,2023-08-17,358.5799865722656
1416,2023-08-18,358.1300048828125
1417,2023-08-21,363.8999938964844
1418,2023-08-22,363.3800048828125
1419,2023-08-23,369.1099853515625
1420,2023-08-24,361.2200012207031
1421,2023-08-25,364.0199890136719
1422,2023-08-28,366.760009765625
1423,2023-08-29,374.7699890136719
1424,2023-08-30,376.8599853515625
1425,2023-08-31,377.989990234375
1426,2023-09-01,377.5899963378906
1427,2023-09-05,378.07000732421875
1428,2023-09-06,374.739990234375
1429,2023-09-07,372.05999755859375
1430,2023-09-08,372.5799865722656
1431,2023-09-11,376.9700012207031
1432,2023-09-12,372.7900085449219
1433,2023-09-13,374.2099914550781
1434,2023-09-14,377.2699890136719
1435,2023-09-15,370.80999755859375
1436,2023-09-18,370.6600036621094
1437,2023-09-19,369.8699951171875
1438,2023-09-20,364.5400085449219
1439,2023-09-21,357.8599853515625
1440,2023-09-22,357.9100036621094
1441,2023-09-25,359.6099853515625
1442,2023-09-26,354.2099914550781
1443,2023-09-27,355.0400085449219
1444,2023-09-28,358.010009765625
1445,2023-09-29,358.2699890136719
1446,2023-10-02,361.260009765625
1447,2023-10-03,354.9200134277344
1448,2023-10-04,359.75
1449,2023-10-05,358.69000244140625
1450,2023-10-06,364.70001220703125
1451,2023-10-09,366.55999755859375
1452,2023-10-10,368.5899963378906
1453,2023-10-11,371.2200012207031
1454,2023-10-12,369.92999267578125
1455,2023-10-13,365.2799987792969
1456,2023-10-16,369.4100036621094
1457,2023-10-17,368.20001220703125
1458,2023-10-18,363.3699951171875
1459,2023-10-19,359.9700012207031
1460,2023-10-20,354.6000061035156
1461,2023-10-23,355.6700134277344
1462,2023-10-24,359.1300048828125
1463,2023-10-25,350.3399963378906
1464,2023-10-26,343.6600036621094
1465,2023-10-27,345.30999755859375
1466,2023-10-30,349.20001220703125
1467,2023-10-31,350.8699951171875
1468,2023-11-01,356.9599914550781
1469,2023-11-02,363.44000244140625
1470,2023-11-03,367.7099914550781
1471,2023-11-06,369.2099914550781
1472,2023-11-07,372.70001220703125
1473,2023-11-08,372.94000244140625
1474,2023-11-09,370.07000732421875
1475,2023-11-10,378.3900146484375
1476,2023-11-13,377.2099914550781
1477,2023-11-14,385.3299865722656
1478,2023-11-15,385.6199951171875
1479,2023-11-16,385.95001220703125
1480,2023-11-17,386.0400085449219
1481,2023-11-20,390.739990234375
1482,2023-11-21,388.4700012207031
1483,2023-11-22,390.05999755859375
1484,2023-11-24,389.510009765625
1485,2023-11-27,389.1700134277344
1486,2023-11-28,390.19000244140625
1487,2023-11-29,389.80999755859375
1488,2023-11-30,388.8299865722656
1489,2023-12-01,389.94000244140625
1490,2023-12-04,386.32000732421875
1491,2023-12-05,387.2900085449219
1492,2023-12-06,385.04998779296875
1493,2023-12-07,390.42999267578125
1494,2023-12-08,392.1700134277344
1495,2023-12-11,395.5199890136719
1496,2023-12-12,398.6700134277344
1497,2023-12-13,403.739990234375
1498,2023-12-14,403.3900146484375
1499,2023-12-15,405.3399963378906
1500,2023-12-18,407.0799865722656
1501,2023-12-19,409.1600036621094
1502,2023-12-20,403.0799865722656
1503,2023-12-21,407.7699890136719
1504,2023-12-22,408.3800048828125
1505,2023-12-26,410.8800048828125
1506,2023-12-27,411.5
1507,2023-12-28,411.29998779296875
1508,2023-12-29,409.5199890136719
